contrast_id	gene_id	gene_key	baseline_expression	spread_i	n_methods	gene_name	gene_start	gene_end	gene_length_bp	length_source	log10_gene_length	baseline_rank_pct	baseline_bin	head_indicator	time_bin
DT_vs_D_24h	ENSG00000007202_KIAA0100	ENSG00000007202	8.370128449392197	0.35103368792872525	6	BLTP2	28614440	28645454	31015	GTF gene span	4.491571785500986	0.978268468888371	Head	1	Late
DT_vs_D_24h	ENSG00000007255_TRAPPC6A	ENSG00000007255	2.536738083322902	0.435794296970119	6	TRAPPC6A	45162928	45178268	15341	GTF gene span	4.185853669934142	0.3692612444651596	Non-head	0	Late
DT_vs_D_24h	ENSG00000007341_ST7L	ENSG00000007341	3.914648975992508	0.22063876716623754	6	ST7L	112523473	112620825	97353	GTF gene span	4.988349339146969	0.4829876485667677	Non-head	0	Late
DT_vs_D_24h	ENSG00000007376_RPUSD1	ENSG00000007376	5.955689540029155	0.12807604318545807	6	RPUSD1	784974	788406	3433	GTF gene span	3.53567380342575	0.7836168725238872	Non-head	0	Late
DT_vs_D_24h	ENSG00000007384_RHBDF1	ENSG00000007384	5.507243477985657	0.15473025093038473	6	RHBDF1	58058	78176	20119	GTF gene span	4.303606390634642	0.7134117921230483	Non-head	0	Late
DT_vs_D_24h	ENSG00000007392_LUC7L	ENSG00000007392	5.492197192384319	0.49489777593347206	6	LUC7L	188943	229485	40543	GTF gene span	4.607915881388089	0.7111978559776276	Non-head	0	Late
DT_vs_D_24h	ENSG00000007402_CACNA2D2	ENSG00000007402	-3.177455712722721	0.3365350031743125	6	CACNA2D2	50362613	50504244	141632	GTF gene span	5.151161387911145	0.03367513400139827	Non-head	0	Late
DT_vs_D_24h	ENSG00000007516_BAIAP3	ENSG00000007516	-0.8417884047312366	0.24364219563499825	6	BAIAP3	1333638	1349439	15802	GTF gene span	4.198712057460401	0.1842810533675134	Non-head	0	Late
DT_vs_D_24h	ENSG00000007520_TSR3	ENSG00000007520	5.0163703305360565	0.4096423271032309	6	TSR3	1349236	1351898	2663	GTF gene span	3.425371166438941	0.6348170589606152	Non-head	0	Late
DT_vs_D_24h	ENSG00000007541_PIGQ	ENSG00000007541	5.211028250031111	0.5249358831945086	6	PIGQ	566995	584121	17127	GTF gene span	4.233681297726346	0.6659286879515265	Non-head	0	Late
DT_vs_D_24h	ENSG00000007545_CRAMP1	ENSG00000007545	5.728936521515307	0.13013633481550735	6	CRAMP1	1612337	1677908	65572	GTF gene span	4.816718430207881	0.7493591237473782	Non-head	0	Late
DT_vs_D_24h	ENSG00000007866_TEAD3	ENSG00000007866	5.082292864618603	0.17131651051137275	6	TEAD3	35473597	35497868	24272	GTF gene span	4.3851055634426555	0.6453041249126078	Non-head	0	Late
DT_vs_D_24h	ENSG00000007923_DNAJC11	ENSG00000007923	5.24971883451232	0.1361715782475339	6	DNAJC11	6634167	6701924	67758	GTF gene span	4.830960578524205	0.6716383127476113	Non-head	0	Late
DT_vs_D_24h	ENSG00000007944_MYLIP	ENSG00000007944	3.7790228672705695	0.3127790447358305	6	MYLIP	16129063	16151367	22305	GTF gene span	4.348402227577635	0.46626660452109064	Non-head	0	Late
DT_vs_D_24h	ENSG00000007968_E2F2	ENSG00000007968	4.85323445922557	0.18392319329849616	6	E2F2	23506423	23531241	24819	GTF gene span	4.3947842790470375	0.6088907014681892	Non-head	0	Late
DT_vs_D_24h	ENSG00000008018_PSMB1	ENSG00000008018	6.1065275687248555	0.06895971562391634	6	PSMB1	170428569	170553327	124759	GTF gene span	5.096071885031704	0.8077371242134701	Non-head	0	Late
DT_vs_D_24h	ENSG00000008083_JARID2	ENSG00000008083	4.957827856274239	0.45940521919149324	6	JARID2	15244937	15522042	277106	GTF gene span	5.442645929386276	0.6260195758564437	Non-head	0	Late
DT_vs_D_24h	ENSG00000008086_CDKL5	ENSG00000008086	4.229755450760703	0.27034491407335026	6	CDKL5	18425581	18653629	228049	GTF gene span	5.358028172190051	0.5205663015614076	Non-head	0	Late
DT_vs_D_24h	ENSG00000008128_CDK11A	ENSG00000008128	3.691913159238139	0.4454439503476135	6	CDK11A	1702379	1724571	22193	GTF gene span	4.346216013155005	0.4571778140293638	Non-head	0	Late
DT_vs_D_24h	ENSG00000008130_NADK	ENSG00000008130	5.714330515343081	0.35762535623078656	6	NADK	1751232	1780544	29313	GTF gene span	4.467060268004198	0.7470869261244465	Non-head	0	Late
DT_vs_D_24h	ENSG00000008226_DLEC1	ENSG00000008226	-2.5166709703292804	0.3294727627095513	6	DLEC1	38039190	38124025	84836	GTF gene span	4.928580183431502	0.07043812631088324	Non-head	0	Late
DT_vs_D_24h	ENSG00000008256_CYTH3	ENSG00000008256	5.180133168685993	0.28255585467769817	6	CYTH3	6148751	6272677	123927	GTF gene span	5.093165936509647	0.6612095082731299	Non-head	0	Late
DT_vs_D_24h	ENSG00000008282_SYPL1	ENSG00000008282	7.19580615039413	1.2320970400243285	6	SYPL1	106086672	106112618	25947	GTF gene span	4.414087151827533	0.9290957818690282	Head	1	Late
DT_vs_D_24h	ENSG00000008283_CYB561	ENSG00000008283	6.428322377254084	0.30604735394874705	6	CYB561	63432298	63447108	14811	GTF gene span	4.170584381939194	0.8530062922395713	Non-head	0	Late
DT_vs_D_24h	ENSG00000008294_SPAG9	ENSG00000008294	6.8471905257029615	0.19066307747593803	6	SPAG9	50962174	51120926	158753	GTF gene span	5.200721941026282	0.9004893964110929	Head	1	Late
DT_vs_D_24h	ENSG00000008300_CELSR3	ENSG00000008300	5.966083126403058	1.031709654989457	6	CELSR3	48636463	48662886	26424	GTF gene span	4.421998560683358	0.7855395012817525	Non-head	0	Late
DT_vs_D_24h	ENSG00000008311_AASS	ENSG00000008311	2.955113937360124	0.14714648488254678	6	AASS	122064583	122144489	79907	GTF gene span	4.902584825974967	0.3961197855977628	Non-head	0	Late
DT_vs_D_24h	ENSG00000008323_PLEKHG6	ENSG00000008323	2.8343965183299136	0.17197760787936447	6	PLEKHG6	6310167	6328934	18768	GTF gene span	4.273417994771454	0.38866231647634586	Non-head	0	Late
DT_vs_D_24h	ENSG00000008324_SS18L2	ENSG00000008324	3.748821687985496	0.4411935715391945	6	SS18L2	42581840	42596985	15146	GTF gene span	4.180297952488594	0.4631204847354929	Non-head	0	Late
DT_vs_D_24h	ENSG00000008382_MPND	ENSG00000008382	3.046043899973571	0.3499128501488235	6	MPND	4343527	4360086	16560	GTF gene span	4.219060332448861	0.40206245630389187	Non-head	0	Late
DT_vs_D_24h	ENSG00000008394_MGST1	ENSG00000008394	8.566638615352602	1.067687188307165	6	MGST1	16270832	16609259	338428	GTF gene span	5.529466287412014	0.9819389419715684	Head	1	Late
DT_vs_D_24h	ENSG00000008405_CRY1	ENSG00000008405	4.095348916090363	0.20870892721964862	6	CRY1	106991364	107093857	102494	GTF gene span	5.010698442531668	0.5023304591004428	Non-head	0	Late
DT_vs_D_24h	ENSG00000008441_NFIX	ENSG00000008441	7.019969066523621	0.17489500675256342	6	NFIX	12995401	13098796	103396	GTF gene span	5.014503737872724	0.9150547657888604	Head	1	Late
DT_vs_D_24h	ENSG00000008513_ST3GAL1	ENSG00000008513	6.596404251532702	0.37783659109434975	6	ST3GAL1	133454848	133572518	117671	GTF gene span	5.070669444221439	0.8743299930086227	Non-head	0	Late
DT_vs_D_24h	ENSG00000008516_MMP25	ENSG00000008516	0.16291307758848608	0.18138687780870988	6	MMP25	3046062	3060729	14668	GTF gene span	4.166370901288565	0.2437077604288045	Non-head	0	Late
DT_vs_D_24h	ENSG00000008517_IL32	ENSG00000008517	2.602640112402075	0.02911667790848288	6	IL32	3064301	3082192	17892	GTF gene span	4.252658889500619	0.37304824050337915	Non-head	0	Late
DT_vs_D_24h	ENSG00000008710_PKD1	ENSG00000008710	7.769102133567848	1.7633575522907339	6	PKD1	2088708	2135898	47191	GTF gene span	4.6738591803495275	0.959857841994873	Head	1	Late
DT_vs_D_24h	ENSG00000008735_MAPK8IP2	ENSG00000008735	-0.27241969408349026	0.07860309503567359	6	MAPK8IP2	50600659	50613981	13323	GTF gene span	4.124602027893339	0.22121883010953158	Non-head	0	Late
DT_vs_D_24h	ENSG00000008838_MED24	ENSG00000008838	5.783206563574279	0.16439071480827683	6	MED24	40019097	40061215	42119	GTF gene span	4.624478051505912	0.757573992076439	Non-head	0	Late
DT_vs_D_24h	ENSG00000008853_RHOBTB2	ENSG00000008853	5.371439661716073	0.3679919885674743	6	RHOBTB2	22987222	23020723	33502	GTF gene span	4.525070734291675	0.6916802610114192	Non-head	0	Late
DT_vs_D_24h	ENSG00000008869_HEATR5B	ENSG00000008869	6.0224810016064	0.39941351451958373	6	HEATR5B	36968383	37084409	116027	GTF gene span	5.064559063249031	0.794336984385924	Non-head	0	Late
DT_vs_D_24h	ENSG00000008952_SEC62	ENSG00000008952	6.507639926102598	0.0397326243513203	6	SEC62	169966635	169998373	31739	GTF gene span	4.501593239327352	0.8629690048939641	Non-head	0	Late
DT_vs_D_24h	ENSG00000008988_RPS20	ENSG00000008988	8.96867388628398	0.7669965818429041	6	RPS20	56020034	56074575	54542	GTF gene span	4.736731059037193	0.987415520857609	Head	1	Late
DT_vs_D_24h	ENSG00000009307_CSDE1	ENSG00000009307	9.317709811736211	0.859864980915523	6	CSDE1	114716913	114758704	41792	GTF gene span	4.621093155258961	0.9903285947331625	Head	1	Late
DT_vs_D_24h	ENSG00000009335_UBE3C	ENSG00000009335	7.254862220193828	0.2829510173164289	6	UBE3C	157138908	157269372	130465	GTF gene span	5.115494018604672	0.9329993008622699	Head	1	Late
DT_vs_D_24h	ENSG00000009413_REV3L	ENSG00000009413	6.212190299459984	0.04303430600269742	6	REV3L	111299028	111483729	184702	GTF gene span	5.266471598116262	0.8229433698438592	Non-head	0	Late
DT_vs_D_24h	ENSG00000009694_TENM1	ENSG00000009694	0.93696585333959	0.2960193423807428	6	TENM1	124375903	125204312	828410	GTF gene span	5.918245332759568	0.28443253320904216	Non-head	0	Late
DT_vs_D_24h	ENSG00000009724_MASP2	ENSG00000009724	-3.177455712722721	1.4340111656721672	6	MASP2	11022009	11047273	25265	GTF gene span	4.402519302574249	0.03367513400139827	Non-head	0	Late
DT_vs_D_24h	ENSG00000009765_IYD	ENSG00000009765	-2.6918419538531904	0.09753842783783838	6	IYD	150368892	150405969	37078	GTF gene span	4.569116300111365	0.05936844558378	Non-head	0	Late
DT_vs_D_24h	ENSG00000009780_FAM76A	ENSG00000009780	3.473976631414047	0.4982330879154306	6	FAM76A	27725946	27763118	37173	GTF gene span	4.570227611697569	0.43690281985551155	Non-head	0	Late
DT_vs_D_24h	ENSG00000009830_POMT2	ENSG00000009830	4.9271688459085805	0.43900711220231314	6	POMT2	77274956	77320898	45943	GTF gene span	4.662219350478223	0.6207760428804474	Non-head	0	Late
DT_vs_D_24h	ENSG00000009844_VTA1	ENSG00000009844	5.671453969726956	0.12711993693403567	6	VTA1	142147162	142224685	77524	GTF gene span	4.889436172880561	0.7401538103006292	Non-head	0	Late
DT_vs_D_24h	ENSG00000009950_MLXIPL	ENSG00000009950	-1.7050317823929202	0.5419847219858986	6	MLXIPL	73593194	73624575	31382	GTF gene span	4.496680618068167	0.12666045210906549	Non-head	0	Late
DT_vs_D_24h	ENSG00000009954_BAZ1B	ENSG00000009954	7.390796505332852	0.18188175163765846	6	BAZ1B	73440406	73522293	81888	GTF gene span	4.913220264207092	0.9412141691913307	Head	1	Late
DT_vs_D_24h	ENSG00000010017_RANBP9	ENSG00000010017	5.665339867843391	0.09015520355039253	6	RANBP9	13620859	13712089	91231	GTF gene span	4.96014243527267	0.7390468422279189	Non-head	0	Late
DT_vs_D_24h	ENSG00000010030_ETV7	ENSG00000010030	-3.0222117784560245	0.5169243262158981	6	ETV7	36352630	36387801	35172	GTF gene span	4.54619706448606	0.04241435562805873	Non-head	0	Late
DT_vs_D_24h	ENSG00000010072_SPRTN	ENSG00000010072	4.33616722694468	0.5387206025902067	6	SPRTN	231337104	231375416	38313	GTF gene span	4.583346159616461	0.5339664413889537	Non-head	0	Late
DT_vs_D_24h	ENSG00000010165_EEF1AKNMT	ENSG00000010165	5.528255015010341	0.08726006112347826	6	METTL13	171781420	171814023	32604	GTF gene span	4.513270884465515	0.7172570496387788	Non-head	0	Late
DT_vs_D_24h	ENSG00000010219_DYRK4	ENSG00000010219	3.929068209257651	0.12180203452568539	6	DYRK4	4562187	4616764	54578	GTF gene span	4.737017616990194	0.4846189699370776	Non-head	0	Late
DT_vs_D_24h	ENSG00000010244_ZNF207	ENSG00000010244	7.912390538838116	0.355902566199753	6	ZNF207	32350122	32381885	31764	GTF gene span	4.501935187348973	0.9651013749708692	Head	1	Late
DT_vs_D_24h	ENSG00000010256_UQCRC1	ENSG00000010256	7.791767739209043	0.10389838838166254	6	UQCRC1	48598990	48610976	11987	GTF gene span	4.078710505328276	0.9606152412025168	Head	1	Late
DT_vs_D_24h	ENSG00000010270_STARD3NL	ENSG00000010270	3.90446272438384	0.21799661550214422	6	STARD3NL	38178217	38230688	52472	GTF gene span	4.719927617893979	0.48164763458401305	Non-head	0	Late
DT_vs_D_24h	ENSG00000010278_CD9	ENSG00000010278	7.518320174579067	0.13693026210078396	6	CD9	6199715	6238271	38557	GTF gene span	4.586103235445237	0.9487298997902587	Head	1	Late
DT_vs_D_24h	ENSG00000010292_NCAPD2	ENSG00000010292	7.625800279005359	0.1764509872079274	6	NCAPD2	6493356	6531970	38615	GTF gene span	4.58675603917439	0.9535073409461664	Head	1	Late
DT_vs_D_24h	ENSG00000010295_IFFO1	ENSG00000010295	-0.6215133463717073	0.2580117546374151	6	IFFO1	6538961	6556102	17142	GTF gene span	4.234061490766386	0.1984968538802144	Non-head	0	Late
DT_vs_D_24h	ENSG00000010310_GIPR	ENSG00000010310	-2.3614270360625835	0.2758988703983694	6	GIPR	45668207	45683722	15516	GTF gene span	4.190779770928019	0.08139128408296434	Non-head	0	Late
DT_vs_D_24h	ENSG00000010318_PHF7	ENSG00000010318	1.9947097708153336	0.03893960348752251	6	PHF7	52410504	52427966	17463	GTF gene span	4.242118854004543	0.3403635516196691	Non-head	0	Late
DT_vs_D_24h	ENSG00000010319_SEMA3G	ENSG00000010319	-1.117761279309918	0.07441502065794514	6	SEMA3G	52433035	52445103	12069	GTF gene span	4.0816712872909235	0.16645304124912608	Non-head	0	Late
DT_vs_D_24h	ENSG00000010322_NISCH	ENSG00000010322	6.125626666942532	1.0056020126752268	6	NISCH	52455118	52493081	37964	GTF gene span	4.5793719647248885	0.8111162899091121	Non-head	0	Late
DT_vs_D_24h	ENSG00000010327_STAB1	ENSG00000010327	-4.149217631882769	0.09447366370433291	6	STAB1	52495331	52524512	29182	GTF gene span	4.46511505312284	0.00716616173386157	Non-head	0	Late
DT_vs_D_24h	ENSG00000010361_FUZ	ENSG00000010361	2.431988288964929	0.08518380066795339	6	FUZ	49806866	49817376	10511	GTF gene span	4.0216440360874435	0.3641342344441855	Non-head	0	Late
DT_vs_D_24h	ENSG00000010404_IDS	ENSG00000010404	5.2135100485611545	0.24406596397422098	6	IDS	149476988	149521096	44109	GTF gene span	4.644527211951955	0.6663365182941039	Non-head	0	Late
DT_vs_D_24h	ENSG00000010438_PRSS3	ENSG00000010438	1.14526282747297	0.4109523901202504	6	PRSS3	33750679	33799231	48553	GTF gene span	4.6862160693252495	0.2949195991610347	Non-head	0	Late
DT_vs_D_24h	ENSG00000010539_ZNF200	ENSG00000010539	3.215701113025603	0.5813096497539683	6	ZNF200	3222324	3236221	13898	GTF gene span	4.142952307343432	0.4158704264740154	Non-head	0	Late
DT_vs_D_24h	ENSG00000010610_CD4	ENSG00000010610	-0.6865374975380532	0.0857006323964038	6	CD4	6786858	6820807	33950	GTF gene span	4.530839778616521	0.19453507340946166	Non-head	0	Late
DT_vs_D_24h	ENSG00000010626_LRRC23	ENSG00000010626	1.6643264951805712	0.4653791488523473	6	LRRC23	6873455	6914243	40789	GTF gene span	4.6105430581044065	0.3216616173386157	Non-head	0	Late
DT_vs_D_24h	ENSG00000010704_HFE	ENSG00000010704	4.82892681707415	0.2684182381205339	6	HFE	26087226	26098343	11118	GTF gene span	4.046026669702541	0.6046376136098811	Non-head	0	Late
DT_vs_D_24h	ENSG00000010803_SCMH1	ENSG00000010803	5.423307987655397	0.053593820456892385	6	SCMH1	41025400	41242324	216925	GTF gene span	5.3363096061238435	0.6999533908179911	Non-head	0	Late
DT_vs_D_24h	ENSG00000010810_FYN	ENSG00000010810	-0.9156151567867082	0.2126920484389181	6	FYN	111660332	111873479	213148	GTF gene span	5.328681261951301	0.17985318107667211	Non-head	0	Late
DT_vs_D_24h	ENSG00000010818_HIVEP2	ENSG00000010818	6.164421229295339	0.3228834293736017	6	HIVEP2	142751467	142956698	205232	GTF gene span	5.3122450773945245	0.8164180843626194	Non-head	0	Late
DT_vs_D_24h	ENSG00000011007_ELOA	ENSG00000011007	6.176826111705107	0.21351305956814137	6	ELOA	23743153	23762059	18907	GTF gene span	4.276622624201708	0.8178746213003962	Non-head	0	Late
DT_vs_D_24h	ENSG00000011009_LYPLA2	ENSG00000011009	5.742599799859324	0.10598308192151384	6	LYPLA2	23791110	23795545	4436	GTF gene span	3.6469915374771222	0.7512234910277324	Non-head	0	Late
DT_vs_D_24h	ENSG00000011021_CLCN6	ENSG00000011021	3.403308233750325	0.18367651080365577	6	CLCN6	11806096	11848080	41985	GTF gene span	4.623094157521844	0.43061058028431604	Non-head	0	Late
DT_vs_D_24h	ENSG00000011028_MRC2	ENSG00000011028	0.4342214595974376	0.16109838947027033	6	MRC2	62627417	62693597	66181	GTF gene span	4.820733325096436	0.25850617571661616	Non-head	0	Late
DT_vs_D_24h	ENSG00000011105_TSPAN9	ENSG00000011105	3.3783624668050347	0.020105068945501514	6	TSPAN9	3071181	3286564	215384	GTF gene span	5.333213438192233	0.42798881379631787	Non-head	0	Late
DT_vs_D_24h	ENSG00000011114_BTBD7	ENSG00000011114	6.086257828985296	0.07659110982027795	6	BTBD7	93237550	93333092	95543	GTF gene span	4.980198873779977	0.8036588207876951	Non-head	0	Late
DT_vs_D_24h	ENSG00000011132_APBA3	ENSG00000011132	3.989718134298032	0.6311119895443906	6	APBA3	3750772	3761700	10929	GTF gene span	4.0385804259615785	0.4909694709857842	Non-head	0	Late
DT_vs_D_24h	ENSG00000011143_MKS1	ENSG00000011143	3.99504495990183	0.23778619079349772	6	MKS1	58205350	58219605	14256	GTF gene span	4.1539976866928	0.49166860871591705	Non-head	0	Late
DT_vs_D_24h	ENSG00000011198_ABHD5	ENSG00000011198	6.537184351351108	0.1554270551487006	6	ABHD5	43690108	43734371	44264	GTF gene span	4.6460506572060964	0.8672220927522722	Non-head	0	Late
DT_vs_D_24h	ENSG00000011243_AKAP8L	ENSG00000011243	5.8964347778457	0.39858652356233604	6	AKAP8L	15380046	15419141	39096	GTF gene span	4.592132326020115	0.7752272197622931	Non-head	0	Late
DT_vs_D_24h	ENSG00000011258_MBTD1	ENSG00000011258	5.460702200941936	0.2277826436020921	6	MBTD1	51177419	51261114	83696	GTF gene span	4.922704702683361	0.7061291074341646	Non-head	0	Late
DT_vs_D_24h	ENSG00000011260_UTP18	ENSG00000011260	5.47995871445172	0.11777620406419897	6	UTP18	51260477	51297936	37460	GTF gene span	4.573567773039218	0.7092752272197623	Non-head	0	Late
DT_vs_D_24h	ENSG00000011275_RNF216	ENSG00000011275	5.671762678622411	0.4615163763799577	6	RNF216	5620047	5781696	161650	GTF gene span	5.208575708947575	0.7402120717781403	Non-head	0	Late
DT_vs_D_24h	ENSG00000011295_TTC19	ENSG00000011295	6.065225520516371	0.20206512176413138	6	TTC19	15999386	16068416	69031	GTF gene span	4.839044164730277	0.8003379165695642	Non-head	0	Late
DT_vs_D_24h	ENSG00000011304_PTBP1	ENSG00000011304	8.528911522497836	0.12646510320161225	6	PTBP1	797075	812327	15253	GTF gene span	4.183355270260512	0.9810067583313913	Head	1	Late
DT_vs_D_24h	ENSG00000011332_DPF1	ENSG00000011332	-2.3614270360625835	1.1367533514490673	6	DPF1	38211006	38229729	18724	GTF gene span	4.272398632455404	0.08139128408296434	Non-head	0	Late
DT_vs_D_24h	ENSG00000011347_SYT7	ENSG00000011347	1.0701485841844136	0.4482483280955345	6	SYT7	61513714	61581201	67488	GTF gene span	4.829226558059393	0.29101608016779307	Non-head	0	Late
DT_vs_D_24h	ENSG00000011376_LARS2	ENSG00000011376	5.565064653543451	0.0617537216467271	6	LARS2	45388516	45554726	166211	GTF gene span	5.2206597624157	0.7233745047774411	Non-head	0	Late
DT_vs_D_24h	ENSG00000011405_PIK3C2A	ENSG00000011405	6.771779082997887	0.2569736714761597	6	PIK3C2A	17077730	17207986	130257	GTF gene span	5.114801071546883	0.8926240969470985	Non-head	0	Late
DT_vs_D_24h	ENSG00000011422_PLAUR	ENSG00000011422	4.022637949251198	0.2753862743529232	6	PLAUR	43645672	43670547	24876	GTF gene span	4.395780548141485	0.4939990678163598	Non-head	0	Late
DT_vs_D_24h	ENSG00000011426_ANLN	ENSG00000011426	8.043936504803998	0.3843214436913236	6	ANLN	36389727	36453791	64065	GTF gene span	4.8066208304825055	0.9697040316942438	Head	1	Late
DT_vs_D_24h	ENSG00000011451_WIZ	ENSG00000011451	5.9089182526926045	0.09034091955086787	6	WIZ	15419978	15450038	30061	GTF gene span	4.478003423598137	0.7768585411326031	Non-head	0	Late
DT_vs_D_24h	ENSG00000011454_RABGAP1	ENSG00000011454	6.626966322280482	0.47912377495134917	6	RABGAP1	122940833	123163067	222235	GTF gene span	5.34681245743945	0.8780004660918201	Non-head	0	Late
DT_vs_D_24h	ENSG00000011478_QPCTL	ENSG00000011478	3.4538519976205735	0.2739837443101679	6	QPCTL	45692403	45703989	11587	GTF gene span	4.0639710069647625	0.4346306222325798	Non-head	0	Late
DT_vs_D_24h	ENSG00000011485_PPP5C	ENSG00000011485	5.563031535421034	0.09107943036035454	6	PPP5C	46346994	46393000	46007	GTF gene span	4.662823914944352	0.7230831973898858	Non-head	0	Late
DT_vs_D_24h	ENSG00000011523_CEP68	ENSG00000011523	4.613591627332153	0.13160361664689402	6	CEP68	65056350	65087298	30949	GTF gene span	4.490646620997555	0.5726520624563038	Non-head	0	Late
DT_vs_D_24h	ENSG00000011566_MAP4K3	ENSG00000011566	5.553478812500449	0.40987583002165906	6	MAP4K3	39249266	39437354	188089	GTF gene span	5.274363397469615	0.7213936145420647	Non-head	0	Late
DT_vs_D_24h	ENSG00000011638_TMEM159	ENSG00000011638	5.444545434856025	0.6685794978359274	6	LDAF1	21158305	21181330	23026	GTF gene span	4.362218500326052	0.7038569098112328	Non-head	0	Late
DT_vs_D_24h	ENSG00000012048_BRCA1	ENSG00000012048	5.349205858542382	0.4194482396436052	6	BRCA1	43044292	43170245	125954	GTF gene span	5.1002119642147825	0.6880097879282219	Non-head	0	Late
