gene_key	gene_name	gene_start	gene_end	gene_length_bp	length_source	log10_gene_length
ENSG00000013588	GPRC5A	12890782	12917937	27156	GTF gene span	4.433865800002353
ENSG00000013619	MAMLD1	150361422	150514178	152757	GTF gene span	5.184001120660699
ENSG00000013725	CD6	60971651	61020377	48727	GTF gene span	4.687769673775045
ENSG00000013810	TACC3	1712858	1745178	32321	GTF gene span	4.50948478922394
ENSG00000014123	UFL1	96521595	96555943	34349	GTF gene span	4.535914097995172
ENSG00000014138	POLA2	65261835	65305959	44125	GTF gene span	4.644684718395879
ENSG00000014164	ZC3H3	143437655	143541578	103924	GTF gene span	5.016715854236021
ENSG00000014216	CAPN1	65180566	65212006	31441	GTF gene span	4.497496350585415
ENSG00000014257	ACP3	132317364	132369035	51672	GTF gene span	4.713255271535093
ENSG00000014641	MDH1	63588557	63607273	18717	GTF gene span	4.272236240350026
ENSG00000014824	SLC30A9	41990492	42099369	108878	GTF gene span	5.036940134633363
ENSG00000014914	MTMR11	149928650	149937534	8885	GTF gene span	3.9486574321413204
ENSG00000014919	COX15	99694554	99732858	38305	GTF gene span	4.583255466675694
ENSG00000015133	CCDC88C	91271323	91417890	146568	GTF gene span	5.166039161707472
ENSG00000015153	YAF2	42157104	42238368	81265	GTF gene span	4.909903539693641
ENSG00000015171	ZMYND11	130088	254771	124684	GTF gene span	5.0958107264734425
ENSG00000015285	WAS	48676593	48691431	14839	GTF gene span	4.17140463483013
ENSG00000015413	DPEP1	89613308	89638456	25149	GTF gene span	4.4005207208783785
ENSG00000015475	BID	17734138	17774770	40633	GTF gene span	4.608878888173016
ENSG00000015479	MATR3	139273752	139332518	58767	GTF gene span	4.769133520956008
ENSG00000015520	NPC1L1	44512442	44541330	28889	GTF gene span	4.460732508891673
ENSG00000015532	XYLT2	50346080	50363138	17059	GTF gene span	4.231953569198981
ENSG00000015568	RGPD5	109792758	109857705	64948	GTF gene span	4.812565782008934
ENSG00000015592	STMN4	27230877	27258475	27599	GTF gene span	4.440893346472835
ENSG00000015676	NUDCD3	44379119	44490919	111801	GTF gene span	5.04844568809906
ENSG00000016082	ISL1	51383395	51394744	11350	GTF gene span	4.054995861529141
ENSG00000016391	CHDH	53812335	53846468	34134	GTF gene span	4.533187184151415
ENSG00000016402	IL20RA	136999971	137045180	45210	GTF gene span	4.655234507034295
ENSG00000016490	CLCA1	86468368	86501401	33034	GTF gene span	4.518961164449761
ENSG00000016602	CLCA4	86547076	86580758	33683	GTF gene span	4.527410765292662
ENSG00000016864	GLT8D1	52691527	52706368	14842	GTF gene span	4.171492427252901
ENSG00000017260	ATP2C1	130850504	131016759	166256	GTF gene span	5.220777327478126
ENSG00000017427	IGF1	102395874	102481857	85984	GTF gene span	4.934417644753075
ENSG00000017483	SLC38A5	48458536	48470554	12019	GTF gene span	4.079868335175173
ENSG00000017797	RALBP1	9474991	9538114	63124	GTF gene span	4.8001945111596385
ENSG00000018189	RUFY3	70704204	70808619	104416	GTF gene span	5.018767052107781
ENSG00000018236	CNTN1	40692431	41073454	381024	GTF gene span	5.580952331946732
ENSG00000018280	SLC11A1	218382006	218396906	14901	GTF gene span	4.173215414714885
ENSG00000018408	WWTR1	149517235	149736714	219480	GTF gene span	5.341394951524042
ENSG00000018510	AGPS	177392576	177567024	174449	GTF gene span	5.241668484270076
ENSG00000018607	ZNF285CP	132309309	132318736	9428	GTF gene span	3.9744195738522863
ENSG00000018610	STEEP1	119535669	119565417	29749	GTF gene span	4.473472371685371
ENSG00000018625	ATP1A2	160115755	160143605	27851	GTF gene span	4.44484079328659
ENSG00000018699	TTC27	32628019	32821052	193034	GTF gene span	5.285633810105723
ENSG00000018869	ZNF582	56375840	56393606	17767	GTF gene span	4.249614102344581
ENSG00000019102	VSIG2	124747472	124752274	4803	GTF gene span	3.681512586638962
ENSG00000019144	PHLDB1	118606396	118658038	51643	GTF gene span	4.713011462982492
ENSG00000019169	MARCO	118942172	118994664	52493	GTF gene span	4.720101393614298
ENSG00000019186	CYP24A1	54153446	54173986	20541	GTF gene span	4.312621582586981
ENSG00000019485	PRDM11	45095806	45235110	139305	GTF gene span	5.143966704603715
ENSG00000019505	SYT13	45240302	45286347	46046	GTF gene span	4.663191909160893
ENSG00000019549	SNAI2	48917284	48921740	4457	GTF gene span	3.6490426340861766
ENSG00000019582	CD74	150401637	150412969	11333	GTF gene span	4.0543448887676306
ENSG00000019991	HGF	81699010	81770438	71429	GTF gene span	4.853874570080836
ENSG00000019995	ZRANB1	124942123	124988412	46290	GTF gene span	4.665487180782811
ENSG00000020129	NCDN	35557442	35567274	9833	GTF gene span	3.9926860391621277
ENSG00000020181	ADGRA2	37784191	37844896	60706	GTF gene span	4.783231617568076
ENSG00000020219	CCT8L1P	152445477	152447150	1674	GTF gene span	3.2237554536572413
ENSG00000020256	ZFP64	52046638	52204308	157671	GTF gene span	5.1977518220661
ENSG00000020426	MNAT1	60734733	60973862	239130	GTF gene span	5.378634063849602
ENSG00000020577	SAMD4A	54566117	54793312	227196	GTF gene span	5.356400680942063
ENSG00000020633	RUNX3	24899511	24965121	65611	GTF gene span	4.816976657040523
ENSG00000020922	MRE11	94415570	94512676	97107	GTF gene span	4.9872505373415645
ENSG00000021300	PLEKHB1	73646178	73662819	16642	GTF gene span	4.2212055176740035
ENSG00000021355	SERPINB1	2832332	2842035	9704	GTF gene span	3.9869507878585164
ENSG00000021461	CYP3A43	99827922	99867801	39880	GTF gene span	4.600755149639618
ENSG00000021488	SLC7A9	32830508	32869805	39298	GTF gene span	4.594370448312677
ENSG00000021574	SPAST	32063525	32157637	94113	GTF gene span	4.973649617458208
ENSG00000021645	NRXN3	78170373	79868291	1697919	GTF gene span	6.229916968185844
ENSG00000021762	OSBPL5	3087107	3166739	79633	GTF gene span	4.901093077134063
ENSG00000021776	AQR	34851650	34969830	118181	GTF gene span	5.072547660484099
ENSG00000021826	CPS1	210477641	210679109	201469	GTF gene span	5.304208230801344
ENSG00000021852	C8B	56928282	56974383	46102	GTF gene span	4.6637197663901455
ENSG00000022267	FHL1	136146702	136211359	64658	GTF gene span	4.810622266894819
ENSG00000022277	RTF2	56468585	56519449	50865	GTF gene span	4.706419048833768
ENSG00000022355	GABRA1	161847063	161899981	52919	GTF gene span	4.723611628815061
ENSG00000022556	NLRP2	54953130	55001142	48013	GTF gene span	4.6813588428727435
ENSG00000022567	SLC45A4	141207166	141308385	101220	GTF gene span	5.005266332972769
ENSG00000022840	RNF10	120533480	120577592	44113	GTF gene span	4.644566593918557
ENSG00000022976	ZNF839	102317377	102344638	27262	GTF gene span	4.4355577134613196
ENSG00000023041	ZDHHC6	112424416	112447631	23216	GTF gene span	4.365787395093661
ENSG00000023171	GRAMD1B	123358251	123627774	269524	GTF gene span	5.430597443376139
ENSG00000023191	RNH1	494510	507395	12886	GTF gene span	4.1101181270103275
ENSG00000023228	NDUFS1	206114817	206159524	44708	GTF gene span	4.650385242259184
ENSG00000023287	RB1CC1	52622458	52745843	123386	GTF gene span	5.091265885242811
ENSG00000023318	ERP44	99978911	100099052	120142	GTF gene span	5.07969485735775
ENSG00000023330	ALAS1	52198085	52214620	16536	GTF gene span	4.218430463619232
ENSG00000023445	BIRC3	102317451	102339403	21953	GTF gene span	4.341493877399029
ENSG00000023516	AKAP11	42271470	42323283	51814	GTF gene span	4.714447120773349
ENSG00000023572	GLRX2	193078366	193106114	27749	GTF gene span	4.4432473369251015
ENSG00000023608	SNAPC1	61762319	61796443	34125	GTF gene span	4.533072660048813
ENSG00000023697	DERA	15911220	16037381	126162	GTF gene span	5.100928565086851
ENSG00000023734	STRAP	15882000	15904448	22449	GTF gene span	4.351196999942697
ENSG00000023839	ABCC2	99782640	99853670	71031	GTF gene span	4.851447928869223
ENSG00000023892	DEF6	35297818	35321909	24092	GTF gene span	4.381872854498543
ENSG00000023902	PLEKHO1	150149183	150164720	15538	GTF gene span	4.191395117112106
ENSG00000023909	GCLM	93885199	93909654	24456	GTF gene span	4.388385425718033
ENSG00000024048	UBR2	42563969	42693505	129537	GTF gene span	5.1123938348320275
ENSG00000024422	EHD2	47713388	47745089	31702	GTF gene span	4.5010866616361955
ENSG00000024526	DEPDC1	68474152	68497230	23079	GTF gene span	4.36321698715741
ENSG00000024862	CCDC28A	138773493	138809746	36254	GTF gene span	4.559355930412954
ENSG00000025039	RRAGD	89361102	89412735	51634	GTF gene span	4.712935770420799
ENSG00000025156	HSF2	122399533	122433219	33687	GTF gene span	4.5274623365537465
ENSG00000025293	PHF20	35771947	35950385	178439	GTF gene span	5.251489780722354
ENSG00000025423	HSD17B6	56751817	56788409	36593	GTF gene span	4.563398015664174
ENSG00000025434	NR1H3	47248300	47269131	20832	GTF gene span	4.318730966888098
ENSG00000025708	TYMP	50525752	50530326	4575	GTF gene span	3.6603910984024672
ENSG00000025770	NCAPH2	50508127	50524781	16655	GTF gene span	4.221544637027195
ENSG00000025772	TOMM34	44942130	44960449	18320	GTF gene span	4.262925469331831
ENSG00000025796	SEC63	107867756	107958311	90556	GTF gene span	4.95691723080208
ENSG00000025800	KPNA6	32108028	32176563	68536	GTF gene span	4.83591875389279
ENSG00000026025	VIM	17228241	17237595	9355	GTF gene span	3.9710437918360286
ENSG00000026036	RTEL1-TNFRSF6B	63659300	63698684	39385	GTF gene span	4.595330849805335
ENSG00000026103	FAS	88953813	89029605	75793	GTF gene span	4.879629097429492
ENSG00000026297	RNASET2	166922113	166957448	35336	GTF gene span	4.548217386250335
ENSG00000026508	CD44	35138721	35232402	93682	GTF gene span	4.971656153837279
ENSG00000026559	KCNG1	51003655	51023244	19590	GTF gene span	4.292034435994736
ENSG00000026652	AGPAT4	161129967	161274693	144727	GTF gene span	5.16054955984853
ENSG00000026751	SLAMF7	160739057	160754821	15765	GTF gene span	4.197693975083923
ENSG00000026950	BTN3A1	26402237	26415216	12980	GTF gene span	4.11327469246435
ENSG00000027001	MIPEP	23730000	23889448	159449	GTF gene span	5.202621799867195
ENSG00000027075	PRKCH	61187559	61550980	363422	GTF gene span	5.5604112140820945
ENSG00000027644	INSRR	156840063	156859122	19060	GTF gene span	4.2801228963023075
ENSG00000027697	IFNGR1	137197483	137219449	21967	GTF gene span	4.341770750028927
ENSG00000027847	B4GALT7	177600081	177611056	10976	GTF gene span	4.040444098362676
ENSG00000027869	SH2D2A	156806235	156817014	10780	GTF gene span	4.03261876085072
ENSG00000028116	VRK2	57907580	58164001	256422	GTF gene span	5.408955283205289
ENSG00000028137	TNFRSF1B	12166970	12209228	42259	GTF gene span	4.62591921586773
ENSG00000028203	VEZT	95217746	95305319	87574	GTF gene span	4.942375186846578
ENSG00000028277	POU2F2	42086110	42196585	110476	GTF gene span	5.043267941372745
ENSG00000028310	BRD9	850291	892838	42548	GTF gene span	4.6288791505691895
ENSG00000028528	SNX1	64094123	64146571	52449	GTF gene span	4.719737212288928
ENSG00000028839	TBPL1	133947770	133990432	42663	GTF gene span	4.630051391142388
ENSG00000029153	BMAL2	27332801	27425289	92489	GTF gene span	4.966090083837676
ENSG00000029363	BCLAF1	136256627	136289852	33226	GTF gene span	4.5214780607342995
ENSG00000029364	SLC39A9	69398015	69463644	65630	GTF gene span	4.817102404256923
ENSG00000029534	ANK1	41653220	41896812	243593	GTF gene span	5.3866648040550364
ENSG00000029559	IBSP	87799546	87813329	13784	GTF gene span	4.139375264439972
ENSG00000029639	TFB1M	155253147	155314519	61373	GTF gene span	4.787977352738092
ENSG00000029725	RABEP1	5282258	5386871	104614	GTF gene span	5.01958980801014
ENSG00000029993	HMGB3	150980484	150990776	10293	GTF gene span	4.012541972775836
ENSG00000030066	NUP160	47777872	47848561	70690	GTF gene span	4.849357981661299
ENSG00000030110	BAK1	33568791	33580305	11515	GTF gene span	4.06126394230025
ENSG00000030304	MUSK	110668656	110806558	137903	GTF gene span	5.139573714103869
ENSG00000030419	IKZF2	212999691	213152427	152737	GTF gene span	5.183944256109182
ENSG00000030582	GRN	44345108	44353106	7999	GTF gene span	3.903035696788497
ENSG00000031003	FAM13B	137937960	138051961	114002	GTF gene span	5.056912470471075
ENSG00000031081	ARHGAP31	119294031	119420824	126794	GTF gene span	5.103098702847418
ENSG00000031691	CENPQ	49463335	49495815	32481	GTF gene span	4.511629391498832
ENSG00000031698	SARS1	109213844	109239456	25613	GTF gene span	4.408460449500864
ENSG00000031823	RANBP3	5916138	5978288	62151	GTF gene span	4.793448120765081
ENSG00000032219	ARID4A	58298384	58373995	75612	GTF gene span	4.878590725662751
ENSG00000032389	EIPR1	3188255	3377879	189625	GTF gene span	5.277895593794787
ENSG00000032444	PNPLA6	7534004	7561764	27761	GTF gene span	4.443435106114942
ENSG00000032742	IFT88	20566600	20691697	125098	GTF gene span	5.097250366480734
ENSG00000033011	ALG1	5033702	5087379	53678	GTF gene span	4.729796325992063
ENSG00000033030	ZCCHC8	122471600	122501002	29403	GTF gene span	4.468391643914762
ENSG00000033050	ABCF2	151211484	151227264	15781	GTF gene span	4.198134519831676
ENSG00000033100	CHPF2	151232483	151240979	8497	GTF gene span	3.9292656182530656
ENSG00000033122	LRRC7	69567871	70151945	584075	GTF gene span	5.7664686176514275
ENSG00000033170	FUT8	65285127	65747182	462056	GTF gene span	5.664694614121356
ENSG00000033178	UBA6	67610428	67701338	90911	GTF gene span	4.958616434930135
ENSG00000033327	GAB2	78215293	78418348	203056	GTF gene span	5.30761582676569
ENSG00000033627	ATP6V0A1	42458823	42522582	63760	GTF gene span	4.804548308388056
ENSG00000033800	PIAS1	68054260	68198603	144344	GTF gene span	5.159398736113878
ENSG00000033867	SLC4A7	27372723	27484451	111729	GTF gene span	5.048165911748875
ENSG00000034053	APBA2	28884449	29118317	233869	GTF gene span	5.368972658657432
ENSG00000034152	MAP2K3	21284672	21315240	30569	GTF gene span	4.485281231935597
ENSG00000034239	CLXN	48710789	48735311	24523	GTF gene span	4.3895735981363
ENSG00000034510	TMSB10	84904923	84906680	1758	GTF gene span	3.245018870737753
ENSG00000034533	ASTE1	131013065	131027649	14585	GTF gene span	4.163906433457751
ENSG00000034677	RNF19A	100234202	100336218	102017	GTF gene span	5.008672548144371
ENSG00000034693	PEX3	143450778	143492183	41406	GTF gene span	4.617063277789642
ENSG00000034713	GABARAPL2	75566350	75594459	28110	GTF gene span	4.448860845607441
ENSG00000034971	MYOC	171635417	171652742	17326	GTF gene span	4.238698310062986
ENSG00000035115	SH3YL1	217278	266398	49121	GTF gene span	4.6912671995431525
ENSG00000035141	FAM136A	70295975	70302086	6112	GTF gene span	3.7861833455676335
ENSG00000035403	VCL	73995193	74123073	127881	GTF gene span	5.106806023695865
ENSG00000035499	DEPDC1B	60596912	60700199	103288	GTF gene span	5.014049868116822
ENSG00000035664	DAPK2	63907033	64072033	165001	GTF gene span	5.217486576293699
ENSG00000035681	NSMAF	58582788	58659997	77210	GTF gene span	4.887673552454447
ENSG00000035687	ADSS2	244407274	244452102	44829	GTF gene span	4.651559051171708
ENSG00000035720	STAP1	67558482	67607343	48862	GTF gene span	4.68897123937068
ENSG00000035862	TIMP2	78852977	78925396	72420	GTF gene span	4.8598585204809925
ENSG00000035928	RFC1	39287455	39366400	78946	GTF gene span	4.8973301302665915
ENSG00000036054	TBC1D23	100260780	100325251	64472	GTF gene span	4.809371142764097
ENSG00000036257	CUL3	224470150	224585525	115376	GTF gene span	5.062115478216849
ENSG00000036448	MYOM2	2036919	2165552	128634	GTF gene span	5.10935577465949
ENSG00000036473	OTC	38327598	38424632	97035	GTF gene span	4.986928410196169
ENSG00000036530	CYP46A1	99684199	99727319	43121	GTF gene span	4.634688823826319
ENSG00000036549	ZZZ3	77562416	77683550	121135	GTF gene span	5.083269643644403
ENSG00000036565	SLC18A1	20144186	20183206	39021	GTF gene span	4.591298394964111
ENSG00000036672	USP2	119355215	119381720	26506	GTF gene span	4.423344193632787
ENSG00000036828	CASR	122183665	122291629	107965	GTF gene span	5.03328298909425
ENSG00000037042	TUBG2	42659223	42667007	7785	GTF gene span	3.891258616904139
ENSG00000037241	RPL26L1	172954004	172974768	20765	GTF gene span	4.317331935445897
ENSG00000037280	FLT4	180601506	180649634	48129	GTF gene span	4.682406838220188
ENSG00000037474	NSUN2	6599237	6633332	34096	GTF gene span	4.532703432370127
ENSG00000037637	FBXO42	16246840	16352494	105655	GTF gene span	5.023890054355937
ENSG00000037749	MFAP3	154038955	154220478	181524	GTF gene span	5.258934052945123
ENSG00000037757	MRI1	13764498	13774282	9785	GTF gene span	3.99056082999402
ENSG00000037897	METTL1	57768471	57772131	3661	GTF gene span	3.563599728881531
ENSG00000037965	HOXC8	54008911	54012769	3859	GTF gene span	3.5864747785713966
ENSG00000038002	AGA	177430127	177442450	12324	GTF gene span	4.090751689644903
ENSG00000038210	PI4K2B	25160663	25280542	119880	GTF gene span	5.078746734273607
ENSG00000038219	BOD1L1	13568738	13627741	59004	GTF gene span	4.770881454337786
ENSG00000038274	MAT2B	163503109	163519588	16480	GTF gene span	4.216957207361097
ENSG00000038295	TLL1	165873058	166105178	232121	GTF gene span	5.365714432879682
ENSG00000038358	EDC4	67873049	67884520	11472	GTF gene span	4.059639138323725
ENSG00000038382	TRIO	14143223	14532128	388906	GTF gene span	5.58984464344777
ENSG00000038427	VCAN	83471618	83585130	113513	GTF gene span	5.055045601660948
ENSG00000038532	CLEC16A	10944508	11189745	245238	GTF gene span	5.389587765649188
ENSG00000038945	MSR1	16107878	16567490	459613	GTF gene span	5.662392304064157
ENSG00000039068	CDH1	68737242	68835543	98302	GTF gene span	4.992562353845644
ENSG00000039123	MTREX	55307736	55426075	118340	GTF gene span	5.073131564940993
ENSG00000039139	DNAH5	13690328	14011818	321491	GTF gene span	5.507168819546253
ENSG00000039319	ZFYVE16	80407149	80483379	76231	GTF gene span	4.882131616892337
ENSG00000039523	RIPOR1	67518418	67546788	28371	GTF gene span	4.452874643755949
ENSG00000039537	C6	41140236	41261561	121326	GTF gene span	5.083953879568548
ENSG00000039560	RAI14	34655566	34832613	177048	GTF gene span	5.248091025169986
ENSG00000039600	SOX30	157624798	157671480	46683	GTF gene span	4.66915875743291
ENSG00000039650	PNKP	49859882	49878351	18470	GTF gene span	4.266466895440241
ENSG00000039987	BEST2	12751673	12758458	6786	GTF gene span	3.831613855309099
ENSG00000040199	PHLPP2	71637834	71724701	86868	GTF gene span	4.938859822676073
ENSG00000040275	SPDL1	169583632	169604780	21149	GTF gene span	4.325289837207551
ENSG00000040341	STAU2	73419991	73747708	327718	GTF gene span	5.51550029577965
ENSG00000040487	SLC66A1	19288044	19332427	44384	GTF gene span	4.647226439393191
ENSG00000040531	CTNS	3636446	3663103	26658	GTF gene span	4.425827563624514
ENSG00000040608	RTN4R	20241415	20283246	41832	GTF gene span	4.6215086288216
ENSG00000040633	PHF23	7235029	7239722	4694	GTF gene span	3.6715430852625737
ENSG00000040731	CDH10	24485606	24644987	159382	GTF gene span	5.2024392722540345
ENSG00000040933	INPP4A	98444246	98594392	150147	GTF gene span	5.1765166592358876
