gene,gene_symbol,auc_DOX@24h,fdr_DOX@24h,auc_DOX@4h,fdr_DOX@4h,baseline_mean,region,is_DDR
ENSG00000115970_THADA,THADA,1,0.09595375723,0.25,0.7996788438,10.75937188,mid,False
ENSG00000116668_SWT1,SWT1,1,0.09595375723,0.25,0.7996788438,6.904059937,mid,False
ENSG00000118263_KLF7,KLF7,1,0.09595375723,0.25,0.7996788438,8.86780628,mid,False
ENSG00000118515_SGK1,SGK1,1,0.09595375723,0.25,0.7996788438,10.47751874,mid,False
ENSG00000118557_PMFBP1,PMFBP1,1,0.09595375723,0.25,0.7996788438,3.784544253,mid,False
ENSG00000120708_TGFBI,TGFBI,1,0.09595375723,0.25,0.7996788438,10.19205813,mid,False
ENSG00000121671_CRY2,CRY2,1,0.09595375723,0.25,0.7996788438,7.911120079,mid,False
ENSG00000122386_ZNF205,ZNF205,1,0.09595375723,0.25,0.7996788438,8.335294985,mid,False
ENSG00000123607_TTC21B,TTC21B,1,0.09595375723,0.25,0.7996788438,8.843191165,mid,False
ENSG00000124151_NCOA3,NCOA3,1,0.09595375723,0.25,0.7996788438,11.90729025,head,False
ENSG00000130856_ZNF236,ZNF236,1,0.09595375723,0.25,0.7996788438,9.451207299,mid,False
ENSG00000132478_UNK,UNK,1,0.09595375723,0.25,0.7996788438,9.074692574,mid,False
ENSG00000134222_PSRC1,PSRC1,1,0.09595375723,0.25,0.7996788438,6.61513724,mid,False
ENSG00000135365_PHF21A,PHF21A,1,0.09595375723,0.25,0.7996788438,9.083815232,mid,False
ENSG00000135454_B4GALNT1,B4GALNT1,1,0.09595375723,0.25,0.7996788438,3.084758531,mid,False
ENSG00000135837_CEP350,CEP350,1,0.09595375723,0.25,0.7996788438,11.63593311,head,False
ENSG00000135905_DOCK10,DOCK10,1,0.09595375723,0.25,0.7996788438,3.180880257,mid,False
ENSG00000138375_SMARCAL1,SMARCAL1,1,0.09595375723,0.25,0.7996788438,8.966469707,mid,False
ENSG00000138621_PPCDC,PPCDC,1,0.09595375723,0.25,0.7996788438,6.911221411,mid,False
ENSG00000138640_FAM13A,FAM13A,1,0.09595375723,0.25,0.7996788438,10.42134093,mid,False
ENSG00000143669_LYST,LYST,1,0.09595375723,0.25,0.7996788438,10.50567976,mid,False
ENSG00000144426_NBEAL1,NBEAL1,1,0.09595375723,0.25,0.7996788438,10.84223135,mid,False
ENSG00000144671_SLC22A14,SLC22A14,1,0.09595375723,0.25,0.7996788438,2.674720636,mid,False
ENSG00000147174_GCNA,GCNA,1,0.09595375723,0.25,0.7996788438,5.435591636,mid,False
ENSG00000147421_HMBOX1,HMBOX1,1,0.09595375723,0.25,0.7996788438,9.601267785,mid,False
ENSG00000148219_ASTN2,ASTN2,1,0.09595375723,0.25,0.7996788438,6.709348009,mid,False
ENSG00000148337_CIZ1,CIZ1,1,0.09595375723,0.25,0.7996788438,11.41791635,mid,False
ENSG00000151208_DLG5,DLG5,1,0.09595375723,0.25,0.7996788438,13.99913196,head,False
ENSG00000151632_AKR1C2,AKR1C2,1,0.09595375723,0.25,0.7996788438,13.62569578,head,False
ENSG00000152104_PTPN14,PTPN14,1,0.09595375723,0.25,0.7996788438,12.29549093,head,False
ENSG00000154265_ABCA5,ABCA5,1,0.09595375723,0.25,0.7996788438,8.76416559,mid,False
ENSG00000155530_LRGUK,LRGUK,1,0.09595375723,0.25,0.7996788438,3.19420334,mid,False
ENSG00000157322_CLEC18A,CLEC18A,1,0.09595375723,0.25,0.7996788438,4.145557571,mid,False
ENSG00000158055_GRHL3,GRHL3,1,0.09595375723,0.25,0.7996788438,7.653997698,mid,False
ENSG00000159917_ZNF235,ZNF235,1,0.09595375723,0.25,0.7996788438,6.878134526,mid,False
ENSG00000160584_SIK3,SIK3,1,0.09595375723,0.25,0.7996788438,10.05655899,mid,False
ENSG00000163611_SPICE1,SPICE1,1,0.09595375723,0.25,0.7996788438,9.148112264,mid,False
ENSG00000163697_APBB2,APBB2,1,0.09595375723,0.25,0.7996788438,11.43772673,mid,False
ENSG00000163810_TGM4,TGM4,1,0.09595375723,0.25,0.7996788438,5.395727774,mid,False
ENSG00000165548_TMEM63C,TMEM63C,1,0.09595375723,0.25,0.7996788438,9.339835279,mid,False
ENSG00000166825_ANPEP,ANPEP,1,0.09595375723,0.25,0.7996788438,14.66204516,head,False
ENSG00000166938_DIS3L,DIS3L,1,0.09595375723,0.25,0.7996788438,10.4582146,mid,False
ENSG00000168014_C2CD3,C2CD3,1,0.09595375723,0.25,0.7996788438,9.862039946,mid,False
ENSG00000169155_ZBTB43,ZBTB43,1,0.09595375723,0.25,0.7996788438,9.842879316,mid,False
ENSG00000171790_SLFNL1,SLFNL1,1,0.09595375723,0.25,0.7996788438,3.359345613,mid,False
ENSG00000172273_HINFP,HINFP,1,0.09595375723,0.25,0.7996788438,8.635670796,mid,False
ENSG00000172493_AFF1,AFF1,1,0.09595375723,0.25,0.7996788438,11.54949958,head,False
ENSG00000172650_AGAP5,AGAP5,1,0.09595375723,0.25,0.7996788438,6.696893289,mid,False
ENSG00000174231_PRPF8,PRPF8,1,0.09595375723,0.25,0.7996788438,13.6206163,head,False
ENSG00000174799_CEP135,CEP135,1,0.09595375723,0.25,0.7996788438,7.839846789,mid,False
ENSG00000176912_TYMSOS,TYMSOS,1,0.09595375723,0.25,0.7996788438,5.100059696,mid,False
ENSG00000178878_APOLD1,APOLD1,1,0.09595375723,0.25,0.7996788438,7.449755133,mid,False
ENSG00000183671_GPR1,GPR1,1,0.09595375723,0.25,0.7996788438,7.357981049,mid,False
ENSG00000184634_MED12,MED12,1,0.09595375723,0.25,0.7996788438,10.27474497,mid,False
ENSG00000186204_CYP4F12,CYP4F12,1,0.09595375723,0.25,0.7996788438,9.358911546,mid,False
ENSG00000187187_ZNF546,ZNF546,1,0.09595375723,0.25,0.7996788438,6.555050525,mid,False
ENSG00000196091_MYBPC1,MYBPC1,1,0.09595375723,0.25,0.7996788438,5.870487571,mid,False
ENSG00000197978_GOLGA6L9,GOLGA6L9,1,0.09595375723,0.25,0.7996788438,7.415051335,mid,False
ENSG00000198276_UCKL1,UCKL1,1,0.09595375723,0.25,0.7996788438,8.931791667,mid,False
ENSG00000205085_FAM71F2,FAM71F2,1,0.09595375723,0.25,0.7996788438,4.588617702,mid,False
ENSG00000213347_MXD3,MXD3,1,0.09595375723,0.25,0.7996788438,6.804798655,mid,False
ENSG00000213928_IRF9,IRF9,1,0.09595375723,0.25,0.7996788438,7.537802005,mid,False
ENSG00000213983_AP1G2,AP1G2,1,0.09595375723,0.25,0.7996788438,10.92403533,mid,False
ENSG00000214013_GANC,GANC,1,0.09595375723,0.25,0.7996788438,9.362564867,mid,False
ENSG00000223960_CHROMR,CHROMR,1,0.09595375723,0.25,0.7996788438,7.66923263,mid,False
ENSG00000225269_LINC00705,LINC00705,1,0.09595375723,0.25,0.7996788438,3.852757083,mid,False
ENSG00000226824_AC006001.2,AC006001.2,1,0.09595375723,0.25,0.7996788438,5.103727712,mid,False
ENSG00000229043_AC091729.3,AC091729.3,1,0.09595375723,0.25,0.7996788438,6.309600252,mid,False
ENSG00000232284_GNG12-AS1,GNG12-AS1,1,0.09595375723,0.25,0.7996788438,2.711507182,mid,False
ENSG00000232300_FAM215B,FAM215B,1,0.09595375723,0.25,0.7996788438,4.674086983,mid,False
ENSG00000240207_AC080013.1,AC080013.1,1,0.09595375723,0.25,0.7996788438,8.47453739,mid,False
ENSG00000243710_CFAP57,CFAP57,1,0.09595375723,0.25,0.7996788438,3.224343078,mid,False
ENSG00000245248_USP2-AS1,USP2-AS1,1,0.09595375723,0.25,0.7996788438,6.281960194,mid,False
ENSG00000249279_LINC02057,LINC02057,1,0.09595375723,0.25,0.7996788438,2.882021648,mid,False
ENSG00000259426_AC027237.3,AC027237.3,1,0.09595375723,0.25,0.7996788438,4.325126858,mid,False
ENSG00000261093_AC141586.3,AC141586.3,1,0.09595375723,0.25,0.7996788438,1.472875892,tail,False
ENSG00000261118_AC092123.1,AC092123.1,1,0.09595375723,0.25,0.7996788438,2.614178034,mid,False
ENSG00000261490_AC005674.2,AC005674.2,1,0.09595375723,0.25,0.7996788438,5.216751576,mid,False
ENSG00000261737_AL049597.2,AL049597.2,1,0.09595375723,0.25,0.7996788438,3.867683901,mid,False
ENSG00000262312_AC004494.1,AC004494.1,1,0.09595375723,0.25,0.7996788438,2.643745365,mid,False
ENSG00000266844_AC093330.1,AC093330.1,1,0.09595375723,0.25,0.7996788438,1.747836764,tail,False
ENSG00000269937_AC093525.7,AC093525.7,1,0.09595375723,0.25,0.7996788438,7.222162244,mid,False
ENSG00000272462_U91328.1,U91328.1,1,0.09595375723,0.25,0.7996788438,6.320772053,mid,False
ENSG00000272734_ADIRF-AS1,ADIRF-AS1,1,0.09595375723,0.25,0.7996788438,5.961272691,mid,False
ENSG00000274512_TBC1D3L,TBC1D3L,1,0.09595375723,0.25,0.7996788438,7.565071164,mid,False
ENSG00000277476_AC005332.5,AC005332.5,1,0.09595375723,0.25,0.7996788438,6.710008892,mid,False
ENSG00000284968_AC093827.4,AC093827.4,1,0.09595375723,0.25,0.7996788438,5.482918576,mid,False
ENSG00000285331_AC090517.5,AC090517.5,1,0.09595375723,0.25,0.7996788438,6.503943203,mid,False
ENSG00000285437_POLR2J3,POLR2J3,1,0.09595375723,0.25,0.7996788438,9.073924349,mid,False
ENSG00000258199_AC073896.4,AC073896.4,1,0.09595375723,0.28125,0.8907828283,2.182587268,tail,False
ENSG00000006025_OSBPL7,OSBPL7,1,0.09595375723,0.3125,0.8907828283,9.068816306,mid,False
ENSG00000049759_NEDD4L,NEDD4L,1,0.09595375723,0.3125,0.8907828283,12.44121153,head,False
ENSG00000068354_TBC1D25,TBC1D25,1,0.09595375723,0.3125,0.8907828283,8.706612001,mid,False
ENSG00000068400_GRIPAP1,GRIPAP1,1,0.09595375723,0.3125,0.8907828283,8.870058486,mid,False
ENSG00000076924_XAB2,XAB2,1,0.09595375723,0.3125,0.8907828283,10.34270817,mid,False
ENSG00000077264_PAK3,PAK3,1,0.09595375723,0.3125,0.8907828283,5.126929503,mid,False
ENSG00000079974_RABL2B,RABL2B,1,0.09595375723,0.3125,0.8907828283,9.033561138,mid,False
ENSG00000080845_DLGAP4,DLGAP4,1,0.09595375723,0.3125,0.8907828283,10.05227756,mid,False
ENSG00000087245_MMP2,MMP2,1,0.09595375723,0.3125,0.8907828283,7.185033538,mid,False
ENSG00000089692_LAG3,LAG3,1,0.09595375723,0.3125,0.8907828283,2.517875053,mid,False
ENSG00000091428_RAPGEF4,RAPGEF4,1,0.09595375723,0.3125,0.8907828283,2.290951251,mid,False
ENSG00000099326_MZF1,MZF1,1,0.09595375723,0.3125,0.8907828283,9.182287953,mid,False
ENSG00000099866_MADCAM1,MADCAM1,1,0.09595375723,0.3125,0.8907828283,3.101416594,mid,False
ENSG00000100023_PPIL2,PPIL2,1,0.09595375723,0.3125,0.8907828283,10.16784527,mid,False
ENSG00000100577_GSTZ1,GSTZ1,1,0.09595375723,0.3125,0.8907828283,8.974354916,mid,False
ENSG00000100650_SRSF5,SRSF5,1,0.09595375723,0.3125,0.8907828283,11.99380752,head,False
ENSG00000103148_NPRL3,NPRL3,1,0.09595375723,0.3125,0.8907828283,9.787916355,mid,False
ENSG00000105270_CLIP3,CLIP3,1,0.09595375723,0.3125,0.8907828283,3.173524382,mid,False
ENSG00000105376_ICAM5,ICAM5,1,0.09595375723,0.3125,0.8907828283,5.985324508,mid,False
ENSG00000110844_PRPF40B,PRPF40B,1,0.09595375723,0.3125,0.8907828283,8.376708996,mid,False
ENSG00000114423_CBLB,CBLB,1,0.09595375723,0.3125,0.8907828283,10.07955071,mid,False
ENSG00000115170_ACVR1,ACVR1,1,0.09595375723,0.3125,0.8907828283,9.077984439,mid,False
ENSG00000116127_ALMS1,ALMS1,1,0.09595375723,0.3125,0.8907828283,9.885280697,mid,False
ENSG00000116641_DOCK7,DOCK7,1,0.09595375723,0.3125,0.8907828283,10.98173931,mid,False
ENSG00000117298_ECE1,ECE1,1,0.09595375723,0.3125,0.8907828283,10.69470201,mid,False
ENSG00000119737_GPR75,GPR75,1,0.09595375723,0.3125,0.8907828283,5.988648061,mid,False
ENSG00000127993_RBM48,RBM48,1,0.09595375723,0.3125,0.8907828283,8.358113591,mid,False
ENSG00000133121_STARD13,STARD13,1,0.09595375723,0.3125,0.8907828283,10.61510829,mid,False
ENSG00000135473_PAN2,PAN2,1,0.09595375723,0.3125,0.8907828283,9.637762517,mid,False
ENSG00000137145_DENND4C,DENND4C,1,0.09595375723,0.3125,0.8907828283,11.33379835,mid,False
ENSG00000138002_IFT172,IFT172,1,0.09595375723,0.3125,0.8907828283,8.917955503,mid,False
ENSG00000138172_CALHM2,CALHM2,1,0.09595375723,0.3125,0.8907828283,8.43238611,mid,False
ENSG00000138835_RGS3,RGS3,1,0.09595375723,0.3125,0.8907828283,9.724538943,mid,False
ENSG00000139182_CLSTN3,CLSTN3,1,0.09595375723,0.3125,0.8907828283,8.509478576,mid,False
ENSG00000139613_SMARCC2,SMARCC2,1,0.09595375723,0.3125,0.8907828283,11.41044213,mid,False
ENSG00000141027_NCOR1,NCOR1,1,0.09595375723,0.3125,0.8907828283,12.09418263,head,False
ENSG00000141577_CEP131,CEP131,1,0.09595375723,0.3125,0.8907828283,8.343061989,mid,False
ENSG00000144040_SFXN5,SFXN5,1,0.09595375723,0.3125,0.8907828283,5.911845303,mid,False
ENSG00000144749_LRIG1,LRIG1,1,0.09595375723,0.3125,0.8907828283,8.471123485,mid,False
ENSG00000145703_IQGAP2,IQGAP2,1,0.09595375723,0.3125,0.8907828283,2.567748117,mid,False
ENSG00000146094_DOK3,DOK3,1,0.09595375723,0.3125,0.8907828283,5.824808232,mid,False
ENSG00000147082_CCNB3,CCNB3,1,0.09595375723,0.3125,0.8907828283,2.417363851,mid,False
ENSG00000154240_CEP112,CEP112,1,0.09595375723,0.3125,0.8907828283,4.522615357,mid,False
ENSG00000154767_XPC,XPC,1,0.09595375723,0.3125,0.8907828283,9.511751106,mid,False
ENSG00000159339_PADI4,PADI4,1,0.09595375723,0.3125,0.8907828283,3.480367112,mid,False
ENSG00000160211_G6PD,G6PD,1,0.09595375723,0.3125,0.8907828283,11.1352275,mid,False
ENSG00000161558_TMEM143,TMEM143,1,0.09595375723,0.3125,0.8907828283,6.67889589,mid,False
ENSG00000162402_USP24,USP24,1,0.09595375723,0.3125,0.8907828283,12.4425619,head,False
ENSG00000162572_SCNN1D,SCNN1D,1,0.09595375723,0.3125,0.8907828283,4.722098399,mid,False
ENSG00000163719_MTMR14,MTMR14,1,0.09595375723,0.3125,0.8907828283,8.943074002,mid,False
ENSG00000167525_PROCA1,PROCA1,1,0.09595375723,0.3125,0.8907828283,4.353607786,mid,False
ENSG00000171680_PLEKHG5,PLEKHG5,1,0.09595375723,0.3125,0.8907828283,5.451815777,mid,False
ENSG00000172888_ZNF621,ZNF621,1,0.09595375723,0.3125,0.8907828283,9.873242704,mid,False
ENSG00000174652_ZNF266,ZNF266,1,0.09595375723,0.3125,0.8907828283,9.227697907,mid,False
ENSG00000175611_LINC00476,LINC00476,1,0.09595375723,0.3125,0.8907828283,7.799721964,mid,False
ENSG00000175772_LINC01106,LINC01106,1,0.09595375723,0.3125,0.8907828283,8.589661167,mid,False
ENSG00000175787_ZNF169,ZNF169,1,0.09595375723,0.3125,0.8907828283,6.571431847,mid,False
ENSG00000177138_FAM9B,FAM9B,1,0.09595375723,0.3125,0.8907828283,1.33995136,tail,False
ENSG00000177943_MAMDC4,MAMDC4,1,0.09595375723,0.3125,0.8907828283,6.649462116,mid,False
ENSG00000178104_PDE4DIP,PDE4DIP,1,0.09595375723,0.3125,0.8907828283,12.06221907,head,False
ENSG00000182585_EPGN,EPGN,1,0.09595375723,0.3125,0.8907828283,9.853193627,mid,False
ENSG00000183020_AP2A2,AP2A2,1,0.09595375723,0.3125,0.8907828283,10.86138562,mid,False
ENSG00000183091_NEB,NEB,1,0.09595375723,0.3125,0.8907828283,3.06322667,mid,False
ENSG00000183914_DNAH2,DNAH2,1,0.09595375723,0.3125,0.8907828283,5.023120211,mid,False
ENSG00000185158_LRRC37B,LRRC37B,1,0.09595375723,0.3125,0.8907828283,6.935035174,mid,False
ENSG00000185442_FAM174B,FAM174B,1,0.09595375723,0.3125,0.8907828283,3.396950731,mid,False
ENSG00000185946_RNPC3,RNPC3,1,0.09595375723,0.3125,0.8907828283,9.003099085,mid,False
ENSG00000187535_IFT140,IFT140,1,0.09595375723,0.3125,0.8907828283,9.070654319,mid,False
ENSG00000188277_C15orf62,C15orf62,1,0.09595375723,0.3125,0.8907828283,7.013384978,mid,False
ENSG00000188883_KLRG2,KLRG2,1,0.09595375723,0.3125,0.8907828283,5.3182854,mid,False
ENSG00000198556_ZNF789,ZNF789,1,0.09595375723,0.3125,0.8907828283,6.849011524,mid,False
ENSG00000203780_FANK1,FANK1,1,0.09595375723,0.3125,0.8907828283,6.179926934,mid,False
ENSG00000204086_RPA4,RPA4,1,0.09595375723,0.3125,0.8907828283,3.538725579,mid,False
ENSG00000204231_RXRB,RXRB,1,0.09595375723,0.3125,0.8907828283,9.89997673,mid,False
ENSG00000205885_C1RL-AS1,C1RL-AS1,1,0.09595375723,0.3125,0.8907828283,7.715494402,mid,False
ENSG00000206417_H1FX-AS1,H1FX-AS1,1,0.09595375723,0.3125,0.8907828283,3.906862836,mid,False
ENSG00000213199_ASIC3,ASIC3,1,0.09595375723,0.3125,0.8907828283,5.186613733,mid,False
ENSG00000225377_NRSN2-AS1,NRSN2-AS1,1,0.09595375723,0.3125,0.8907828283,6.690416586,mid,False
ENSG00000227070_AC104170.1,AC104170.1,1,0.09595375723,0.3125,0.8907828283,2.196145489,tail,False
ENSG00000228470_AL929236.1,AL929236.1,1,0.09595375723,0.3125,0.8907828283,1.480700913,tail,False
ENSG00000228526_MIR34AHG,MIR34AHG,1,0.09595375723,0.3125,0.8907828283,7.201329251,mid,False
ENSG00000233602_ERI3-IT1,ERI3-IT1,1,0.09595375723,0.3125,0.8907828283,3.031699941,mid,False
ENSG00000234072_AC074117.1,AC074117.1,1,0.09595375723,0.3125,0.8907828283,7.188412333,mid,False
ENSG00000235358_AC093151.3,AC093151.3,1,0.09595375723,0.3125,0.8907828283,2.913133196,mid,False
ENSG00000236871_LINC00106,LINC00106,1,0.09595375723,0.3125,0.8907828283,2.186396186,tail,False
ENSG00000239887_C1orf226,C1orf226,1,0.09595375723,0.3125,0.8907828283,7.730669629,mid,False
ENSG00000240303_ACAD11,ACAD11,1,0.09595375723,0.3125,0.8907828283,8.408279794,mid,False
ENSG00000243701_DUBR,DUBR,1,0.09595375723,0.3125,0.8907828283,8.924920687,mid,False
ENSG00000249437_NAIP,NAIP,1,0.09595375723,0.3125,0.8907828283,7.36902419,mid,False
ENSG00000255031_AP002807.1,AP002807.1,1,0.09595375723,0.3125,0.8907828283,4.072735699,mid,False
ENSG00000260285_AL133367.1,AL133367.1,1,0.09595375723,0.3125,0.8907828283,6.129283817,mid,False
ENSG00000260672_AC100827.4,AC100827.4,1,0.09595375723,0.3125,0.8907828283,2.127753826,tail,False
ENSG00000261008_LINC01572,LINC01572,1,0.09595375723,0.3125,0.8907828283,5.278489867,mid,False
ENSG00000261320_AC009061.1,AC009061.1,1,0.09595375723,0.3125,0.8907828283,4.242478452,mid,False
ENSG00000263069_RNF213-AS1,RNF213-AS1,1,0.09595375723,0.3125,0.8907828283,4.930803462,mid,False
ENSG00000265393_AC084125.4,AC084125.4,1,0.09595375723,0.3125,0.8907828283,4.589572829,mid,False
ENSG00000269900_RMRP,RMRP,1,0.09595375723,0.3125,0.8907828283,17.23549366,head,False
ENSG00000272844_AC074044.1,AC074044.1,1,0.09595375723,0.3125,0.8907828283,2.572591259,mid,False
ENSG00000273151_AC073957.3,AC073957.3,1,0.09595375723,0.3125,0.8907828283,5.702746684,mid,False
ENSG00000274270_AL137060.3,AL137060.3,1,0.09595375723,0.3125,0.8907828283,4.42068128,mid,False
ENSG00000276278_AC048382.6,AC048382.6,1,0.09595375723,0.3125,0.8907828283,2.983056282,mid,False
ENSG00000281530_AC004461.2,AC004461.2,1,0.09595375723,0.3125,0.8907828283,4.30621879,mid,False
ENSG00000285693_AP002381.2,AP002381.2,1,0.09595375723,0.3125,0.8907828283,3.74928625,mid,False
ENSG00000286017_AC011322.1,AC011322.1,1,0.09595375723,0.3125,0.8907828283,1.85562633,tail,False
ENSG00000287214_AC021321.2,AC021321.2,1,0.09595375723,0.3125,0.8907828283,3.071884889,mid,False
ENSG00000175287_PHYHD1,PHYHD1,1,0.0984932289,0.3125,0.8907828283,1.016614696,tail,False
ENSG00000002016_RAD52,RAD52,1,0.09595375723,0.375,0.9757531227,8.085485979,mid,False
ENSG00000006652_IFRD1,IFRD1,1,0.09595375723,0.375,0.9757531227,9.584305225,mid,False
ENSG00000009413_REV3L,REV3L,1,0.09595375723,0.375,0.9757531227,10.59028656,mid,False
ENSG00000019144_PHLDB1,PHLDB1,1,0.09595375723,0.375,0.9757531227,10.47092408,mid,False
ENSG00000023839_ABCC2,ABCC2,1,0.09595375723,0.375,0.9757531227,8.841944429,mid,False
ENSG00000074755_ZZEF1,ZZEF1,1,0.09595375723,0.375,0.9757531227,11.50936028,head,False
ENSG00000076944_STXBP2,STXBP2,1,0.09595375723,0.375,0.9757531227,10.78086466,mid,False
ENSG00000078098_FAP,FAP,1,0.09595375723,0.375,0.9757531227,5.857218275,mid,False
ENSG00000080603_SRCAP,SRCAP,1,0.09595375723,0.375,0.9757531227,12.47645257,head,False
ENSG00000081177_EXD2,EXD2,1,0.09595375723,0.375,0.9757531227,9.913427164,mid,False
ENSG00000087074_PPP1R15A,PPP1R15A,1,0.09595375723,0.375,0.9757531227,8.878570015,mid,False
ENSG00000087088_BAX,BAX,1,0.09595375723,0.375,0.9757531227,10.20381766,mid,False
ENSG00000087206_UIMC1,UIMC1,1,0.09595375723,0.375,0.9757531227,9.084256767,mid,False
ENSG00000088038_CNOT3,CNOT3,1,0.09595375723,0.375,0.9757531227,9.983198146,mid,False
ENSG00000092964_DPYSL2,DPYSL2,1,0.09595375723,0.375,0.9757531227,11.80707129,head,False
ENSG00000094631_HDAC6,HDAC6,1,0.09595375723,0.375,0.9757531227,9.441362204,mid,False
ENSG00000095059_DHPS,DHPS,1,0.09595375723,0.375,0.9757531227,9.785570899,mid,False
ENSG00000100330_MTMR3,MTMR3,1,0.09595375723,0.375,0.9757531227,10.45591482,mid,False
ENSG00000104859_CLASRP,CLASRP,1,0.09595375723,0.375,0.9757531227,9.347043852,mid,False
ENSG00000105131_EPHX3,EPHX3,1,0.09595375723,0.375,0.9757531227,1.68911575,tail,False
ENSG00000105655_ISYNA1,ISYNA1,1,0.09595375723,0.375,0.9757531227,4.28953489,mid,False
ENSG00000110514_MADD,MADD,1,0.09595375723,0.375,0.9757531227,9.987628782,mid,False
ENSG00000110888_CAPRIN2,CAPRIN2,1,0.09595375723,0.375,0.9757531227,8.77600374,mid,False
ENSG00000112701_SENP6,SENP6,1,0.09595375723,0.375,0.9757531227,11.31519427,mid,False
ENSG00000115423_DNAH6,DNAH6,1,0.09595375723,0.375,0.9757531227,2.027408645,tail,False
ENSG00000115459_ELMOD3,ELMOD3,1,0.09595375723,0.375,0.9757531227,8.19380247,mid,False
ENSG00000115504_EHBP1,EHBP1,1,0.09595375723,0.375,0.9757531227,10.91699755,mid,False
ENSG00000118007_STAG1,STAG1,1,0.09595375723,0.375,0.9757531227,10.60977931,mid,False
ENSG00000119688_ABCD4,ABCD4,1,0.09595375723,0.375,0.9757531227,8.640808949,mid,False
ENSG00000120071_KANSL1,KANSL1,1,0.09595375723,0.375,0.9757531227,10.78536574,mid,False
ENSG00000122299_ZC3H7A,ZC3H7A,1,0.09595375723,0.375,0.9757531227,9.932478531,mid,False
ENSG00000122507_BBS9,BBS9,1,0.09595375723,0.375,0.9757531227,7.318580804,mid,False
ENSG00000124104_SNX21,SNX21,1,0.09595375723,0.375,0.9757531227,8.017069722,mid,False
ENSG00000124496_TRERF1,TRERF1,1,0.09595375723,0.375,0.9757531227,10.04410046,mid,False
ENSG00000126870_WDR60,WDR60,1,0.09595375723,0.375,0.9757531227,8.237584191,mid,False
ENSG00000128596_CCDC136,CCDC136,1,0.09595375723,0.375,0.9757531227,3.00459542,mid,False
ENSG00000128805_ARHGAP22,ARHGAP22,1,0.09595375723,0.375,0.9757531227,7.3382646,mid,False
ENSG00000128908_INO80,INO80,1,0.09595375723,0.375,0.9757531227,10.75897416,mid,False
ENSG00000130177_CDC16,CDC16,1,0.09595375723,0.375,0.9757531227,10.63476291,mid,False
ENSG00000132376_INPP5K,INPP5K,1,0.09595375723,0.375,0.9757531227,9.054091548,mid,False
ENSG00000132781_MUTYH,MUTYH,1,0.09595375723,0.375,0.9757531227,7.234327615,mid,False
ENSG00000133466_C1QTNF6,C1QTNF6,1,0.09595375723,0.375,0.9757531227,8.77032335,mid,False
ENSG00000133858_ZFC3H1,ZFC3H1,1,0.09595375723,0.375,0.9757531227,11.43013819,mid,False
ENSG00000134909_ARHGAP32,ARHGAP32,1,0.09595375723,0.375,0.9757531227,11.93573181,head,False
ENSG00000135636_DYSF,DYSF,1,0.09595375723,0.375,0.9757531227,8.170669146,mid,False
ENSG00000135749_PCNX2,PCNX2,1,0.09595375723,0.375,0.9757531227,9.356275798,mid,False
ENSG00000136444_RSAD1,RSAD1,1,0.09595375723,0.375,0.9757531227,9.172861716,mid,False
ENSG00000139636_LMBR1L,LMBR1L,1,0.09595375723,0.375,0.9757531227,7.814936764,mid,False
ENSG00000142599_RERE,RERE,1,0.09595375723,0.375,0.9757531227,9.87260761,mid,False
ENSG00000145868_FBXO38,FBXO38,1,0.09595375723,0.375,0.9757531227,9.992564877,mid,False
ENSG00000147251_DOCK11,DOCK11,1,0.09595375723,0.375,0.9757531227,4.465029601,mid,False
ENSG00000148498_PARD3,PARD3,1,0.09595375723,0.375,0.9757531227,10.8187222,mid,False
ENSG00000148516_ZEB1,ZEB1,1,0.09595375723,0.375,0.9757531227,3.106677177,mid,False
ENSG00000150967_ABCB9,ABCB9,1,0.09595375723,0.375,0.9757531227,7.716212412,mid,False
ENSG00000152404_CWF19L2,CWF19L2,1,0.09595375723,0.375,0.9757531227,8.511087449,mid,False
ENSG00000153558_FBXL2,FBXL2,1,0.09595375723,0.375,0.9757531227,8.377575951,mid,False
